year,ces,bed,qcew,domain,supersector,sector,subsector,industry_group,naics_industry,detailed_industry,domain_name,supersector_name,sector_name,subsector_name,industry_group_name,naics_industry_name,detailed_industry_name
2022,1,1,1,06,30,31,339,3399,33999,339993,Goods-Producing Industries,Manufacturing,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing,"Fastener, Button, Needle, and Pin Manufacturing"
2022,1,1,1,06,30,31,339,3399,33999,339994,Goods-Producing Industries,Manufacturing,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing,"Broom, Brush, and Mop Manufacturing"
2022,1,1,1,06,30,31,339,3399,33999,339995,Goods-Producing Industries,Manufacturing,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing,Burial Casket Manufacturing
2022,1,1,1,06,30,31,339,3399,33999,339999,Goods-Producing Industries,Manufacturing,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing 
2022,1,1,1,07,40,22,221,2211,22111,221111,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities ,"Electric Power Generation, Transmission and Distribution",Electric Power Generation,Hydroelectric Power Generation
2022,1,1,1,07,40,22,221,2211,22111,221112,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities,"Electric Power Generation, Transmission and Distribution",Electric Power Generation,Fossil Fuel Electric Power Generation
2022,1,1,1,07,40,22,221,2211,22111,221113,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities ,"Electric Power Generation, Transmission and Distribution",Electric Power Generation,Nuclear Electric Power Generation
2022,1,1,1,07,40,22,221,2211,22111,221114,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities,"Electric Power Generation, Transmission and Distribution",Electric Power Generation,Solar Electric Power Generation 
2022,1,1,1,07,40,22,221,2211,22111,221115,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities,"Electric Power Generation, Transmission and Distribution",Electric Power Generation,Wind Electric Power Generation 
2022,1,1,1,07,40,22,221,2211,22111,221116,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities ,"Electric Power Generation, Transmission and Distribution",Electric Power Generation ,Geothermal Electric Power Generation 
2022,1,1,1,07,40,22,221,2211,22111,221117,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities,"Electric Power Generation, Transmission and Distribution",Electric Power Generation,Biomass Electric Power Generation 
2022,1,1,1,07,40,22,221,2211,22111,221118,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities,"Electric Power Generation, Transmission and Distribution",Electric Power Generation,Other Electric Power Generation 
2022,1,1,1,07,40,22,221,2211,22112,221121,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities ,"Electric Power Generation, Transmission and Distribution","Electric Power Transmission, Control, and Distribution ",Electric Bulk Power Transmission and Control 
2022,1,1,1,07,40,22,221,2211,22112,221122,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities,"Electric Power Generation, Transmission and Distribution","Electric Power Transmission, Control, and Distribution ",Electric Power Distribution
2022,1,1,1,07,40,22,221,2212,22121,221210,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities,Natural Gas Distribution,Natural Gas Distribution ,Natural Gas Distribution
2022,1,1,1,07,40,22,221,2213,22131,221310,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities,"Water, Sewage and Other Systems",Water Supply and Irrigation Systems,Water Supply and Irrigation Systems
2022,1,1,1,07,40,22,221,2213,22132,221320,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities ,"Water, Sewage and Other Systems ",Sewage Treatment Facilities ,Sewage Treatment Facilities 
2022,1,1,1,07,40,22,221,2213,22133,221330,Service-Providing Industries,"Trade, Transportation, and Utilities",Utilities,Utilities ,"Water, Sewage and Other Systems",Steam and Air-Conditioning Supply ,Steam and Air-Conditioning Supply 
2022,1,1,1,07,40,42,423,4231,42311,423110,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers ,Automobile and Other Motor Vehicle Merchant Wholesalers ,Automobile and Other Motor Vehicle Merchant Wholesalers 
2022,1,1,1,07,40,42,423,4231,42312,423120,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Motor Vehicle Supplies and New Parts Merchant Wholesalers,Motor Vehicle Supplies and New Parts Merchant Wholesalers
2022,1,1,1,07,40,42,423,4231,42313,423130,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods ",Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Tire and Tube Merchant Wholesalers ,Tire and Tube Merchant Wholesalers
2022,1,1,1,07,40,42,423,4231,42314,423140,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Motor Vehicle Parts (Used) Merchant Wholesalers,Motor Vehicle Parts (Used) Merchant Wholesalers
2022,1,1,1,07,40,42,423,4232,42321,423210,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Furniture and Home Furnishing Merchant Wholesalers,Furniture Merchant Wholesalers,Furniture Merchant Wholesalers
2022,1,1,1,07,40,42,423,4232,42322,423220,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Furniture and Home Furnishing Merchant Wholesalers,Home Furnishing Merchant Wholesalers,Home Furnishing Merchant Wholesalers
2022,1,1,1,07,40,42,423,4233,42331,423310,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Lumber and Other Construction Materials Merchant Wholesalers,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers","Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers"
2022,1,1,1,07,40,42,423,4233,42332,423320,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Lumber and Other Construction Materials Merchant Wholesalers,"Brick, Stone, and Related Construction Material Merchant Wholesalers","Brick, Stone, and Related Construction Material Merchant Wholesalers"
2022,1,1,1,07,40,42,423,4233,42333,423330,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Lumber and Other Construction Materials Merchant Wholesalers,"Roofing, Siding, and Insulation Material Merchant Wholesalers","Roofing, Siding, and Insulation Material Merchant Wholesalers"
2022,1,1,1,07,40,42,423,4233,42339,423390,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Lumber and Other Construction Materials Merchant Wholesalers,Other Construction Material Merchant Wholesalers,Other Construction Material Merchant Wholesalers
2022,1,1,1,07,40,42,423,4234,42341,423410,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,Photographic Equipment and Supplies Merchant Wholesalers,Photographic Equipment and Supplies Merchant Wholesalers
2022,1,1,1,07,40,42,423,4234,42342,423420,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,Office Equipment Merchant Wholesalers,Office Equipment Merchant Wholesalers
2022,1,1,1,07,40,42,423,4234,42343,423430,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers
2022,1,1,1,07,40,42,423,4234,42344,423440,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,Other Commercial Equipment Merchant Wholesalers,Other Commercial Equipment Merchant Wholesalers
2022,1,1,1,07,40,42,423,4234,42345,423450,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers","Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers"
2022,1,1,1,07,40,42,423,4234,42346,423460,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,Ophthalmic Goods Merchant Wholesalers,Ophthalmic Goods Merchant Wholesalers
2022,1,1,1,07,40,42,423,4234,42349,423490,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Professional and Commercial Equipment and Supplies Merchant Wholesalers,Other Professional Equipment and Supplies Merchant Wholesalers,Other Professional Equipment and Supplies Merchant Wholesalers
2022,1,1,1,07,40,42,423,4235,42351,423510,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Metal and Mineral (except Petroleum) Merchant Wholesalers,Metal Service Centers and Other Metal Merchant Wholesalers,Metal Service Centers and Other Metal Merchant Wholesalers
2022,1,1,1,07,40,42,423,4235,42352,423520,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Metal and Mineral (except Petroleum) Merchant Wholesalers,Coal and Other Mineral and Ore Merchant Wholesalers,Coal and Other Mineral and Ore Merchant Wholesalers
2022,1,1,1,07,40,42,423,4236,42361,423610,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Electrical and Electronic Goods Merchant Wholesalers,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers","Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers"
2022,1,1,1,07,40,42,423,4236,42362,423620,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Electrical and Electronic Goods Merchant Wholesalers,"Electrical and Electronic Appliance, Television, and Radio Set Merchant Wholesalers","Electrical and Electronic Appliance, Television, and Radio Set Merchant Wholesalers"
2022,1,1,1,07,40,42,423,4236,42369,423690,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Electrical and Electronic Goods Merchant Wholesalers,Other Electronic Parts and Equipment Merchant Wholesalers,Other Electronic Parts and Equipment Merchant Wholesalers
2022,1,1,1,07,40,42,423,4237,42371,423710,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Hardware Merchant Wholesalers,Hardware Merchant Wholesalers
2022,1,1,1,07,40,42,423,4237,42372,423720,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers
2022,1,1,1,07,40,42,423,4237,42373,423730,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers 
2022,1,1,1,07,40,42,423,4237,42374,423740,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Refrigeration Equipment and Supplies Merchant Wholesalers,Refrigeration Equipment and Supplies Merchant Wholesalers
2022,1,1,1,07,40,42,423,4238,42381,423810,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Machinery, Equipment, and Supplies Merchant Wholesalers",Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers
2022,1,1,1,07,40,42,423,4238,42382,423820,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Machinery, Equipment, and Supplies Merchant Wholesalers",Farm and Garden Machinery and Equipment Merchant Wholesalers,Farm and Garden Machinery and Equipment Merchant Wholesalers
2022,1,1,1,07,40,42,423,4238,42383,423830,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Machinery, Equipment, and Supplies Merchant Wholesalers",Industrial Machinery and Equipment Merchant Wholesalers,Industrial Machinery and Equipment Merchant Wholesalers
2022,1,1,1,07,40,42,423,4238,42384,423840,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Machinery, Equipment, and Supplies Merchant Wholesalers",Industrial Supplies Merchant Wholesalers,Industrial Supplies Merchant Wholesalers
2022,1,1,1,07,40,42,423,4238,42385,423850,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Machinery, Equipment, and Supplies Merchant Wholesalers",Service Establishment Equipment and Supplies Merchant Wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers
2022,1,1,1,07,40,42,423,4238,42386,423860,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Machinery, Equipment, and Supplies Merchant Wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers
2022,1,1,1,07,40,42,423,4239,42391,423910,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Miscellaneous Durable Goods Merchant Wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers
2022,1,1,1,07,40,42,423,4239,42392,423920,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Miscellaneous Durable Goods Merchant Wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers
2022,1,1,1,07,40,42,423,4239,42393,423930,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Miscellaneous Durable Goods Merchant Wholesalers,Recyclable Material Merchant Wholesalers,Recyclable Material Merchant Wholesalers
2022,1,1,1,07,40,42,423,4239,42394,423940,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Miscellaneous Durable Goods Merchant Wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers","Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers"
2022,1,1,1,07,40,42,423,4239,42399,423990,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Durable Goods",Miscellaneous Durable Goods Merchant Wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers 
2022,1,1,1,07,40,42,424,4241,42411,424110,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Paper and Paper Product Merchant Wholesalers,Printing and Writing Paper Merchant Wholesalers,Printing and Writing Paper Merchant Wholesalers
2022,1,1,1,07,40,42,424,4241,42412,424120,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Paper and Paper Product Merchant Wholesalers,Stationery and Office Supplies Merchant Wholesalers,Stationery and Office Supplies Merchant Wholesalers
2022,1,1,1,07,40,42,424,4241,42413,424130,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Paper and Paper Product Merchant Wholesalers,Industrial and Personal Service Paper Merchant Wholesalers,Industrial and Personal Service Paper Merchant Wholesalers
2022,1,1,1,07,40,42,424,4242,42421,424210,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Drugs and Druggists' Sundries Merchant Wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers
2022,1,1,1,07,40,42,424,4243,42431,424310,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods ","Apparel, Piece Goods, and Notions Merchant Wholesalers","Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers","Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers "
2022,1,1,1,07,40,42,424,4243,42434,424340,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Apparel, Piece Goods, and Notions Merchant Wholesalers",Footwear Merchant Wholesalers,Footwear Merchant Wholesalers
2022,1,1,1,07,40,42,424,4243,42435,424350,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Apparel, Piece Goods, and Notions Merchant Wholesalers",Clothing and Clothing Accessories Merchant Wholesalers,Clothing and Clothing Accessories Merchant Wholesalers
2022,1,1,1,07,40,42,424,4244,42441,424410,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods ",Grocery and Related Product Merchant Wholesalers ,General Line Grocery Merchant Wholesalers,General Line Grocery Merchant Wholesalers 
2022,1,1,1,07,40,42,424,4244,42442,424420,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods ",Grocery and Related Product Merchant Wholesalers ,Packaged Frozen Food Merchant Wholesalers ,Packaged Frozen Food Merchant Wholesalers 
2022,1,1,1,07,40,42,424,4244,42443,424430,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers ,Dairy Product (except Dried or Canned) Merchant Wholesalers ,Dairy Product (except Dried or Canned) Merchant Wholesalers 
2022,1,1,1,07,40,42,424,4244,42444,424440,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Poultry and Poultry Product Merchant Wholesalers,Poultry and Poultry Product Merchant Wholesalers
2022,1,1,1,07,40,42,424,4244,42445,424450,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods ",Grocery and Related Product Merchant Wholesalers,Confectionery Merchant Wholesalers ,Confectionery Merchant Wholesalers
2022,1,1,1,07,40,42,424,4244,42446,424460,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Fish and Seafood Merchant Wholesalers,Fish and Seafood Merchant Wholesalers
2022,1,1,1,07,40,42,424,4244,42447,424470,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Meat and Meat Product Merchant Wholesalers,Meat and Meat Product Merchant Wholesalers
2022,1,1,1,07,40,42,424,4244,42448,424480,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Fresh Fruit and Vegetable Merchant Wholesalers,Fresh Fruit and Vegetable Merchant Wholesalers
2022,1,1,1,07,40,42,424,4244,42449,424490,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers,Other Grocery and Related Products Merchant Wholesalers,Other Grocery and Related Products Merchant Wholesalers
2022,1,1,1,07,40,42,424,4245,42451,424510,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Farm Product Raw Material Merchant Wholesalers,Grain and Field Bean Merchant Wholesalers,Grain and Field Bean Merchant Wholesalers
2022,1,1,1,07,40,42,424,4245,42452,424520,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Farm Product Raw Material Merchant Wholesalers,Livestock Merchant Wholesalers,Livestock Merchant Wholesalers
2022,1,1,1,07,40,42,424,4245,42459,424590,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Farm Product Raw Material Merchant Wholesalers,Other Farm Product Raw Material Merchant Wholesalers,Other Farm Product Raw Material Merchant Wholesalers
2022,1,1,1,07,40,42,424,4246,42461,424610,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Chemical and Allied Products Merchant Wholesalers,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers
2022,1,1,1,07,40,42,424,4246,42469,424690,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Chemical and Allied Products Merchant Wholesalers,Other Chemical and Allied Products Merchant Wholesalers,Other Chemical and Allied Products Merchant Wholesalers
2022,1,1,1,07,40,42,424,4247,42471,424710,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Petroleum and Petroleum Products Merchant Wholesalers,Petroleum Bulk Stations and Terminals,Petroleum Bulk Stations and Terminals
2022,1,1,1,07,40,42,424,4247,42472,424720,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Petroleum and Petroleum Products Merchant Wholesalers,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)
2022,1,1,1,07,40,42,424,4248,42481,424810,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",Beer and Ale Merchant Wholesalers,Beer and Ale Merchant Wholesalers
2022,1,1,1,07,40,42,424,4248,42482,424820,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
2022,1,1,1,07,40,42,424,4249,42491,424910,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers,Farm Supplies Merchant Wholesalers,Farm Supplies Merchant Wholesalers
2022,1,1,1,07,40,42,424,4249,42492,424920,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers,"Book, Periodical, and Newspaper Merchant Wholesalers","Book, Periodical, and Newspaper Merchant Wholesalers"
2022,1,1,1,07,40,42,424,4249,42493,424930,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers","Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers"
2022,1,1,1,07,40,42,424,4249,42494,424940,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers,Tobacco Product and Electronic Cigarette Merchant Wholesalers ,Tobacco Product and Electronic Cigarette Merchant Wholesalers 
2022,1,1,1,07,40,42,424,4249,42495,424950,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers,"Paint, Varnish, and Supplies Merchant Wholesalers","Paint, Varnish, and Supplies Merchant Wholesalers"
2022,1,1,1,07,40,42,424,4249,42499,424990,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Other Miscellaneous Nondurable Goods Merchant Wholesalers
2022,1,1,1,07,40,42,425,4251,42512,425120,Service-Providing Industries,"Trade, Transportation, and Utilities",Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers,Wholesale Trade Agents and Brokers,Wholesale Trade Agents and Brokers
2022,1,1,1,07,40,44,441,4411,44111,441110,Service-Providing Industries,"Trade, Transportation, and Utilities",Retail Trade,Motor Vehicle and Parts Dealers,Automobile Dealers,New Car Dealers,New Car Dealers
2022,1,1,1,07,40,44,441,4411,44112,441120,Service-Providing Industries,"Trade, Transportation, and Utilities",Retail Trade,Motor Vehicle and Parts Dealers,Automobile Dealers,Used Car Dealers,Used Car Dealers
2022,1,1,1,07,40,44,441,4412,44121,441210,Service-Providing Industries,"Trade, Transportation, and Utilities",Retail Trade,Motor Vehicle and Parts Dealers,Other Motor Vehicle Dealers,Recreational Vehicle Dealers,Recreational Vehicle Dealers
2022,1,1,1,07,40,44,441,4412,44122,441222,Service-Providing Industries,"Trade, Transportation, and Utilities",Retail Trade,Motor Vehicle and Parts Dealers,Other Motor Vehicle Dealers,"Motorcycle, Boat, and Other Motor Vehicle Dealers",Boat Dealers
2022,1,1,1,07,40,44,441,4412,44122,441227,Service-Providing Industries,"Trade, Transportation, and Utilities",Retail Trade,Motor Vehicle and Parts Dealers,Other Motor Vehicle Dealers,"Motorcycle, Boat, and Other Motor Vehicle Dealers","Motorcycle, ATV, and All Other Motor Vehicle Dealers "
2022,1,1,1,07,40,44,441,4413,44133,441330,Service-Providing Industries,"Trade, Transportation, and Utilities",Retail Trade,Motor Vehicle and Parts Dealers,"Automotive Parts, Accessories, and Tire Retailers ",Automotive Parts and Accessories Retailers ,Automotive Parts and Accessories Retailers 
2022,1,1,1,07,40,44,441,4413,44134,441340,Service-Providing Industries,"Trade, Transportation, and Utilities",Retail Trade,Motor Vehicle and Parts Dealers,"Automotive Parts, Accessories, and Tire Retailers ",Tire Dealers ,Tire Dealers 
2022,1,1,1,07,40,44,444,4441,44411,444110,Service-Providing Industries,"Trade, Transportation, and Utilities",Retail Trade,Building Material and Garden Equipment and Supplies Dealers,Building Material and Supplies Dealers,Home Centers,Home Centers
2022,1,1,1,07,40,44,444,4441,44412,444120,Service-Providing Industries,"Trade, Transportation, and Utilities",Retail Trade,Building Material and Garden Equipment and Supplies Dealers,Building Material and Supplies Dealers,Paint and Wallpaper Retailers ,Paint and Wallpaper Retailers 
